date,article_id,country_code,sold_units
2020-02-14,2902,DEU,1
2021-07-04,3417,USA,1
2021-07-03,1923,NLD,21
2020-08-11,3446,USA,7
2020-12-28,362,UKR,1
2020-03-06,3417,POL,3
2020-09-21,3446,DEU,1
2021-03-09,1923,RUS,2
2021-03-18,5984,USA,2
2020-12-20,1132,PRT,3
2020-05-05,1516,USA,1
2020-11-16,4139,RUS,1
2020-02-02,332,USA,1
2020-03-18,2902,CAN,1
2021-03-16,362,USA,1
2021-02-27,1579,RUS,1
2021-03-16,1579,DEU,1
2020-08-09,362,RUS,1
2020-05-04,3446,ESP,4
2021-04-21,4139,GBR,1
2020-05-23,2902,ESP,1
2020-10-30,332,BEL,2
2021-06-11,362,USA,3
2020-06-09,5972,USA,1
2020-06-28,3417,CAN,2
2020-08-23,2902,UKR,2
2021-03-17,4139,USA,1
2020-05-25,332,USA,2
2019-09-17,5984,USA,2
2021-08-17,1516,USA,8
2019-09-03,1516,USA,2
2019-09-25,5972,USA,1
2019-10-03,5984,USA,2
2021-05-22,2902,RUS,1
2021-06-11,332,DEU,1
2021-08-11,1923,ITA,2
2020-10-12,3448,ESP,1
2021-08-29,3448,RUS,1
2020-07-05,1132,CAN,2
2021-02-07,4139,USA,3
2021-07-07,1132,USA,1
2019-09-25,332,ITA,1
2020-04-07,3446,USA,1
2020-07-16,1132,USA,1
2021-05-16,1579,RUS,1
2021-08-26,1579,UKR,2
2021-01-04,409,USA,2
2020-11-20,1132,USA,2
2021-07-08,2902,RUS,1
2020-01-20,409,ESP,2
2020-02-03,362,FRA,6
2020-02-29,332,USA,1
2020-10-30,332,CAN,1
2021-08-25,1132,CAN,3
2020-01-27,3576,USA,1
2021-04-19,3446,RUS,1
2020-07-13,5984,USA,1
2020-01-06,332,USA,1
2020-04-11,2902,GRC,1
2021-02-18,4139,FRA,2
2020-06-01,5984,DEU,1
2021-04-27,1579,PRT,1
2020-03-10,2902,USA,1
2020-06-14,3446,USA,11
2020-05-03,332,DEU,1
2020-08-17,1132,RUS,1
2019-11-30,3417,ESP,2
2020-05-11,1132,USA,1
2019-10-05,332,USA,1
2020-12-22,332,GBR,1
2019-12-30,5972,RUS,4
2021-06-01,332,RUS,1
2019-10-04,3446,RUS,4
2020-05-10,3417,POL,2
2020-02-15,362,USA,3
2020-02-05,362,RUS,2
2021-04-26,332,GBR,1
2020-11-20,362,NLD,1
2020-10-04,362,USA,6
2019-10-25,332,USA,1
2020-08-28,362,DEU,3
2019-07-20,3576,DEU,1
2021-01-20,4139,NLD,4
2020-11-07,3448,GBR,2
2020-11-30,5972,AUS,2
2021-08-29,1132,USA,2
2020-04-11,1579,USA,1
2021-08-18,4139,GBR,2
2020-12-26,1579,USA,2
2020-09-06,1516,USA,6
2020-06-12,1132,USA,1
2021-02-10,409,RUS,2
2019-11-03,1579,ROU,1
2021-04-16,362,FRA,2
2021-02-19,4139,USA,1
2020-08-29,5972,RUS,1
2021-02-04,1923,RUS,2
2021-06-09,5984,ITA,14
2021-08-20,3576,RUS,2
2019-12-01,409,POL,1
2020-08-10,3417,USA,1
2021-08-27,1579,POL,1
2021-07-13,5984,GBR,1
2021-07-14,1516,RUS,6
2020-06-08,1132,RUS,6
2020-11-22,5972,NLD,1
2020-02-27,362,DEU,1
2020-02-05,409,USA,1
2021-01-01,1923,USA,2
2020-10-07,332,POL,2
2021-01-06,1579,UKR,1
2021-02-12,1579,ROU,2
2021-08-08,1132,USA,1
2020-11-10,3446,USA,2
2021-08-15,5984,USA,1
2021-01-11,362,GBR,2
2021-02-11,332,RUS,1
2020-09-11,332,USA,2
2020-07-16,5984,DEU,3
2019-12-25,332,USA,2
2021-07-25,3576,USA,2
2021-02-18,1923,RUS,1
2020-01-24,3417,DEU,1
2020-08-12,1132,ESP,4
2019-12-17,3576,PRT,1
2021-07-13,362,AUS,1
2020-12-07,5972,GBR,3
2020-12-26,1923,GBR,10
2021-05-27,1132,PRT,2
2020-09-18,362,DEU,1
2020-03-21,362,CAN,2
2021-06-09,5972,FRA,1
2020-12-15,5972,FRA,3
2021-06-30,362,USA,4
2020-04-19,3446,GBR,1
2021-05-26,1132,RUS,2
2019-11-05,3446,RUS,1
2019-09-08,1516,AUS,2
2019-11-18,3446,BEL,1
2020-08-21,1132,USA,3
2020-06-24,3576,RUS,1
2021-07-02,362,USA,6
2020-06-01,332,RUS,1
2020-10-19,332,DEU,1
2021-06-18,362,GBR,2
2020-09-03,4139,RUS,2
2021-06-25,1923,ROU,3
2021-01-02,5972,USA,3
2021-01-01,362,DEU,2
2021-05-06,5972,GBR,1
2021-01-30,1923,DEU,2
2021-07-06,1516,DEU,3
2020-10-11,1923,AUS,3
2019-10-23,1516,USA,1
2020-07-22,2902,UKR,1
2020-07-28,409,RUS,2
2021-03-16,362,RUS,1
2021-07-20,4139,CAN,1
2021-06-29,2902,ITA,2
2020-09-11,362,UKR,1
2021-07-16,362,RUS,2
2021-07-06,1923,DEU,1
2020-12-12,332,FRA,4
2020-09-25,5984,UKR,1
2020-12-07,5972,RUS,3
2020-07-19,362,ESP,2
2019-11-23,3446,ESP,1
2021-05-02,1132,UKR,1
2021-08-06,3448,GBR,3
2019-08-02,5984,USA,1
2020-10-11,362,BEL,1
2019-11-23,332,ESP,2
2019-10-10,332,FRA,2
2020-06-19,1579,POL,1
2020-02-12,332,USA,2
2020-05-30,5984,UKR,unknown
2021-04-30,1132,DEU,1
2021-01-11,362,CAN,2
2021-03-03,4139,AUS,3
2021-03-27,362,NLD,3
2020-06-27,1516,RUS,1
2021-08-14,332,UKR,3
2021-07-01,1132,USA,1
2021-02-05,332,USA,1
2020-03-06,1132,GBR,1
2021-08-13,1132,USA,1
2019-08-18,332,USA,3
2021-03-14,1923,SWE,7
2021-07-03,362,USA,6
2020-02-28,3417,CAN,1
2021-05-07,362,AUS,1
2020-07-12,362,USA,2
2020-11-21,4139,AUS,2
2019-11-17,3417,AUS,2
2021-07-05,1132,RUS,1
2019-10-16,5984,DEU,2
2020-03-02,3448,USA,4
2021-08-10,5972,AUS,1
2019-11-23,409,FRA,2
2020-12-28,1132,USA,1
2020-12-31,5984,USA,2
2020-10-20,1132,RUS,1
2020-05-30,3446,GBR,1
2020-02-05,3446,RUS,2
2021-05-22,2902,GBR,1
2020-01-07,332,RUS,1
2020-05-19,3417,UKR,1
2020-01-08,332,RUS,1
2020-09-28,332,DEU,1
2021-02-27,5972,DEU,1
2021-06-20,332,USA,1
2021-07-29,1132,PRT,1
2021-06-26,3576,FRA,2
2021-08-16,1132,DEU,1
2021-04-29,3448,GBR,1
2021-04-16,3576,FRA,2
2021-08-08,5984,USA,2
2020-10-03,5972,DEU,1
2020-10-06,362,USA,2
2021-07-10,3576,USA,1
2021-05-16,3446,ESP,1
2020-04-07,2902,USA,3
2021-08-18,3417,USA,1
2021-04-06,5984,RUS,2
2021-06-10,1579,ITA,3
2021-01-10,3448,USA,26
2021-05-20,362,FRA,2
2020-11-02,5984,GBR,1
2020-07-21,362,GBR,1
2021-01-14,2902,USA,1
2020-11-02,5984,ESP,1
2020-12-31,362,DEU,2
2021-04-04,3576,USA,2
2020-10-25,1923,ITA,1
2021-02-18,1132,USA,3
2021-02-08,362,ITA,1
2020-12-28,362,BEL,1
2021-07-14,2902,FRA,2
2020-04-13,5984,CZE,1
2019-09-11,332,USA,3
2021-07-19,3448,RUS,2
2021-08-15,1516,USA,2
2020-01-02,5972,RUS,1
2021-02-08,362,SWE,1
2020-06-04,3448,ESP,1
2020-01-31,362,GBR,1
2020-10-28,1579,USA,1
2021-03-29,4139,USA,3
2020-09-05,362,RUS,1
2020-03-20,3417,CZE,1
2021-04-19,5984,USA,2
2021-04-17,409,POL,1
2020-08-17,3446,CAN,6
2020-02-26,362,GBR,1
2019-09-16,332,RUS,1
2019-09-15,3446,RUS,1
2020-11-01,1132,DEU,3
2019-08-21,409,CAN,1
2020-01-14,1579,ITA,3
2021-04-07,5984,USA,2
2021-08-30,1132,DEU,3
2020-01-21,3448,USA,1
2020-08-07,3417,USA,1
2020-05-22,5984,AUS,1
2020-06-28,1579,ESP,2
2020-02-05,3446,NLD,2
2020-11-26,3448,CZE,2
2021-07-30,1923,ESP,4
2020-07-28,1132,SWE,2
2020-12-20,362,UKR,3
2019-10-28,409,POL,1
2020-08-16,2902,GRC,2
2020-08-29,332,NLD,1
2020-05-05,3417,FRA,2
2021-08-12,1132,USA,1
2020-04-28,1132,USA,3
2021-02-04,1923,USA,2
2020-02-17,332,USA,1
2021-03-15,3576,AUS,3
2021-04-13,3448,USA,3
2020-06-06,409,UKR,1
2020-10-14,5972,USA,1
2021-03-05,3448,RUS,1
2020-10-05,2902,POL,3
2021-03-16,362,ITA,1
2020-06-04,1132,USA,3
2019-10-29,3446,PRT,1
2019-09-28,332,RUS,4
2021-05-23,332,USA,1
2020-08-08,3448,POL,2
2020-12-08,3448,NLD,2
2019-08-26,332,GBR,2
2019-07-29,332,ESP,1
2020-09-12,1579,ITA,1
2020-12-21,1579,FRA,3
2021-08-15,5984,ITA,1
2020-05-24,332,GBR,1
2021-01-15,1579,USA,1
2021-02-16,5972,USA,1
2021-07-06,2902,CZE,1
2020-05-13,1132,USA,3
2020-10-19,409,RUS,1
2019-10-19,332,ITA,1
2020-09-07,5984,CAN,1
2020-11-06,2902,USA,1
2021-05-28,1132,SWE,5
2020-06-28,3417,USA,2
2020-01-23,5972,ROU,1
2021-07-13,3448,DEU,3
2019-11-26,332,DEU,1
2020-10-25,1516,USA,3
2021-07-24,3448,USA,2
2020-09-15,1132,RUS,1
2020-06-21,1132,CAN,2
2021-03-15,3417,USA,1
2020-06-22,1132,USA,1
2020-12-29,4139,POL,6
2020-11-11,332,USA,1
2021-05-01,4139,POL,2
2020-03-15,3417,USA,1
2021-08-03,1516,USA,1
2020-11-26,5972,ITA,3
2021-07-31,1132,FRA,7
2021-06-23,332,USA,1
2020-07-07,3576,DEU,1
2020-09-01,4139,USA,1
2020-08-06,362,ESP,1
2021-07-06,3446,USA,2
2019-12-17,5984,POL,1
2021-07-18,1132,RUS,1
2021-07-02,3576,DEU,2
2021-04-19,3417,USA,1
2021-04-15,409,USA,1
2020-11-03,332,RUS,1
2020-07-05,5984,ROU,1
2019-12-24,3448,GBR,4
2020-10-21,3446,RUS,1
2021-01-12,3576,ESP,2
2021-04-17,362,USA,1
2020-11-24,332,ESP,3
2021-05-16,362,USA,1
2021-06-11,1516,USA,1
2021-01-22,332,AUS,1
2020-09-15,5984,DEU,1
2021-01-09,4139,RUS,2
2020-10-28,1579,USA,1
2019-10-14,409,BEL,1
2021-01-28,3576,PRT,2
2020-12-15,332,RUS,1
2021-08-24,362,GBR,1
2020-10-09,1132,RUS,1
2020-02-05,3448,USA,1
2020-10-17,3417,GBR,1
2020-11-20,2902,UKR,1
2020-08-21,3448,USA,1
2021-07-31,332,USA,1
2020-03-25,5984,FRA,1
2020-10-03,2902,RUS,2
2021-07-27,1923,AUS,6
2020-04-26,3576,CAN,1
2020-06-11,3417,USA,1
2021-02-19,332,ITA,1
2021-05-03,1516,USA,1
2020-12-25,1132,CZE,3
2019-09-14,332,RUS,6
2020-06-10,332,RUS,1
2021-08-17,2902,ESP,1
2020-01-31,362,USA,1
2021-01-12,409,RUS,1
2021-07-02,1516,GRC,6
2019-10-02,3417,GBR,2
2020-04-03,2902,USA,1
2021-07-10,1923,GBR,2
2020-08-14,362,UKR,1
2021-05-15,1132,GBR,1
2020-06-20,2902,UKR,1
2021-03-10,3448,USA,2
2021-04-28,409,FRA,4
2021-03-02,1579,RUS,1
2020-09-18,5972,USA,1
2019-08-18,5984,DEU,2
2021-08-03,3446,FRA,1
2020-05-19,3446,DEU,2
2020-02-19,2902,USA,2
2021-03-16,332,USA,1
2021-08-09,4139,FRA,1
2020-03-29,5972,USA,2
2020-06-26,362,USA,3
2019-11-17,3448,ESP,7
2021-08-28,1516,USA,4
2021-02-19,4139,GBR,1
2021-06-25,1923,USA,3
2020-07-23,3417,ITA,1
2020-09-11,332,USA,2
2021-07-27,1132,USA,3
2021-08-26,4139,GBR,4
2021-08-16,1132,FRA,1
2020-01-12,2902,ITA,2
2020-11-27,3448,PRT,2
2019-09-19,332,DEU,1
2021-07-30,1132,USA,3
2020-06-19,1132,GBR,1
2021-04-26,3448,DEU,1
2021-03-11,362,GRC,3
2019-12-15,3448,RUS,5
2021-07-01,1132,POL,1
2021-07-25,2902,RUS,2
2020-08-09,3446,RUS,3
2020-04-19,1579,USA,1
2021-06-01,332,USA,1
2020-10-24,362,USA,4
2020-06-19,3417,ITA,1
2019-10-20,332,AUS,6
2020-12-26,409,FRA,2
2020-05-10,3576,USA,1
2020-04-01,3576,FRA,1
2020-04-08,362,CAN,1
2020-12-08,1132,USA,2
2020-07-29,1579,RUS,2
2021-01-09,332,USA,1
2019-09-30,3446,RUS,1
2020-06-07,1132,USA,2
2020-09-12,332,ITA,1
2021-03-02,5984,CAN,1
2019-11-17,332,DEU,2
2021-02-16,409,USA,1
2020-07-25,1579,RUS,1
2021-08-31,1516,USA,6
2021-04-25,362,ESP,1
2020-06-08,3448,USA,1
2021-01-17,362,USA,2
2021-03-27,1132,USA,1
2020-02-09,362,USA,2
2021-07-19,332,RUS,1
2020-05-04,3446,DEU,4
2019-10-16,5984,POL,2
2021-04-07,1923,FRA,2
2020-07-03,362,UKR,2
2020-07-03,1132,ITA,3
2020-08-24,332,DEU,1
2019-12-14,332,UKR,1
2021-01-13,1923,CAN,2
2020-10-18,2902,GBR,1
2021-07-22,1923,CZE,1
2019-08-19,1579,CAN,1
2019-10-31,5984,USA,3
2021-01-18,1923,FRA,10
2020-02-09,409,USA,1
2021-02-08,332,UKR,1
2021-01-01,3448,USA,3
2021-04-27,1579,USA,1
2021-02-13,3448,RUS,2
2020-03-12,3446,USA,1
2019-10-01,332,USA,3
2021-08-18,4139,RUS,2
2021-05-09,3446,PRT,1
2021-02-25,362,NLD,1
2021-07-02,1923,USA,7
2021-05-06,4139,DEU,4
2020-06-09,3446,USA,1
2020-11-16,1132,FRA,3
2020-03-17,1132,FRA,1
2020-06-01,5984,FRA,1
2020-09-20,362,USA,3
2019-10-24,3417,CAN,1
2019-10-13,332,GBR,2
2021-07-23,4139,USA,1
2021-02-05,5972,UKR,1
2021-03-13,3576,ITA,2
2020-12-05,332,RUS,1
2020-04-11,3417,AUS,4
2019-12-10,3446,DEU,3
2019-11-23,332,GRC,2
2020-07-28,362,ITA,5
2019-12-12,5972,USA,1
2021-02-22,5984,USA,1
2020-11-20,4139,USA,1
2021-04-20,1516,FRA,2
2020-03-28,1132,DEU,1
2021-02-04,332,DEU,1
2020-10-10,3448,BEL,2
2020-10-26,1132,DEU,2
2021-08-20,3448,USA,4
2019-07-21,1579,UKR,1
2021-08-23,1516,UKR,4
2021-01-21,362,ITA,1
2021-01-25,409,ESP,1
2021-01-09,5972,BEL,1
2021-06-21,1132,USA,2
2020-10-26,5984,RUS,1
2021-08-28,1923,ESP,2
2019-11-30,332,CAN,2
2020-10-30,1579,ITA,1
2021-08-09,1923,USA,1
2020-07-19,3448,DEU,2
2019-09-02,3446,POL,1
2020-07-27,1579,USA,1
2019-11-27,3417,USA,1
2019-10-06,5984,RUS,2
2019-08-23,5972,CZE,1
2020-10-29,4139,POL,5
2019-10-11,3576,DEU,1
2021-07-06,1516,CAN,3
2021-08-13,1132,ITA,1
2021-05-05,1516,ESP,1
2020-12-13,1132,NLD,1
2020-06-11,1132,CZE,3
2020-08-24,332,FRA,1
2019-12-14,332,GBR,1
2020-04-09,3446,USA,1
2021-03-06,332,DEU,2
2020-06-07,1132,POL,2
2021-05-11,4139,USA,2
2020-02-28,2902,USA,1
2020-09-12,5984,POL,1
2020-01-05,332,CAN,1
2021-08-27,1132,RUS,3
2021-07-21,1516,RUS,5
2021-03-29,409,RUS,1
2020-05-15,5972,DEU,2
2020-06-16,1132,USA,1
2019-11-14,3448,ESP,2
2020-12-16,4139,USA,1
2021-05-18,332,RUS,1
2019-11-25,409,RUS,1
2020-07-10,409,USA,1
2020-07-16,3446,ROU,1
2021-08-25,2902,RUS,2
2021-08-05,1579,GBR,2
2021-07-05,362,CAN,1
2020-08-01,1516,NLD,2
2021-01-05,332,RUS,1
2021-04-17,409,USA,1
2021-08-21,5984,USA,1
2020-04-30,1132,ESP,5
2021-07-01,5984,DEU,1
2020-05-26,1132,DEU,1
2021-04-09,3576,USA,3
2020-11-30,332,ESP,1
2020-12-15,362,USA,1
2020-03-02,409,USA,1
2021-01-04,2902,USA,3
2020-10-21,1923,USA,1
2020-08-30,2902,DEU,1
2021-05-09,2902,USA,2
2020-12-13,332,FRA,3
2020-07-02,2902,USA,1
2019-10-18,1579,ITA,1
2019-12-16,3448,POL,5
2020-03-15,3576,RUS,4
2020-03-15,3448,RUS,6
2020-06-21,3576,GBR,1
2020-01-06,3448,USA,1
2020-02-05,3417,DEU,1
2021-08-20,2902,PRT,1
2020-04-18,3417,USA,3
2019-10-11,3446,FRA,5
2020-12-08,1132,USA,2
2020-05-22,5984,USA,1
2021-03-30,362,USA,1
2021-06-02,2902,UKR,4
2020-06-04,3446,USA,4
2021-03-06,3448,USA,1
2021-07-28,409,CZE,1
2019-08-21,5984,USA,1
2019-08-13,1516,UKR,1
2019-11-25,3446,USA,8
2021-05-29,1132,USA,5
2021-06-22,1516,UKR,2
2020-02-05,3446,GRC,2
2020-08-07,1516,ROU,3
2020-09-17,1132,USA,4
2021-01-12,3448,USA,4
2021-05-18,3417,RUS,2
2021-03-19,1579,FRA,2
2020-12-11,4139,USA,2
2021-02-19,332,RUS,1
2019-09-08,1516,USA,2
2019-08-29,332,FRA,1
2021-06-23,4139,RUS,1
2020-09-21,3446,USA,1
2020-05-15,3576,USA,2
2020-10-05,1923,USA,1
2020-04-26,3576,CAN,1
2021-01-21,409,GBR,1
2021-08-23,3417,ITA,7
2021-07-19,5984,CZE,2
2021-03-17,3446,ITA,1
2020-02-03,3446,RUS,1
2020-03-21,5984,USA,2
2020-12-11,332,UKR,1
2021-08-06,4139,USA,2
2021-04-25,3576,ESP,1
2020-03-13,3448,RUS,1
2021-01-17,3576,POL,1
2021-08-28,362,FRA,3
2021-03-01,332,DEU,1
2021-08-06,1132,USA,2
2021-02-09,1132,FRA,1
2021-02-10,332,DEU,1
2020-10-20,5972,GBR,2
2021-05-17,362,AUS,1
2021-03-14,4139,ITA,1
2020-08-24,5984,ROU,2
2021-08-31,3417,USA,3
2020-03-28,2902,GBR,1
2020-08-13,1132,GBR,1
2021-05-17,332,USA,1
2020-04-26,3576,USA,1
2019-12-06,332,USA,1
2020-01-05,3448,DEU,2
2020-09-12,1516,USA,2
2021-07-29,362,CAN,3
2021-04-11,5972,USA,1
2020-04-08,3576,USA,4
2021-01-26,4139,GBR,5
2019-09-24,409,CAN,2
2021-08-07,5972,USA,1
2020-10-10,5972,USA,1
2021-02-02,332,DEU,3
2021-06-22,332,USA,1
2019-08-26,5984,USA,1
2020-10-24,332,ITA,1
2021-02-08,5972,ESP,1
2020-12-10,362,RUS,2
2021-06-27,4139,RUS,1
2020-10-19,1923,DEU,1
2020-07-16,3417,USA,1
2020-09-24,1579,CAN,1
2020-03-17,1132,USA,1
2021-04-29,332,FRA,3
2020-07-14,1132,RUS,1
2021-07-16,5984,GBR,1
2021-05-12,4139,USA,2
2021-06-10,3448,GBR,101
2019-09-28,3446,GBR,3
2021-05-06,5972,GBR,1
2021-06-09,3448,RUS,22
2021-04-09,362,USA,2
2021-04-20,1132,DEU,1
2021-06-24,3448,USA,1
2020-09-06,1516,USA,6
2021-05-22,1579,ROU,2
2020-05-15,1132,USA,2
2021-08-20,362,GBR,3
2020-06-19,362,CAN,1
2020-07-12,1132,FRA,1
2021-07-10,3576,USA,1
2019-09-08,332,FRA,4
2020-12-09,1132,ESP,1
2020-11-17,4139,USA,3
2021-06-12,1132,USA,1
2020-11-13,3417,UKR,1
2021-02-09,2902,FRA,2
2021-08-15,2902,RUS,1
2019-12-24,3448,USA,4
2021-03-12,362,NLD,1
2021-03-20,1579,USA,1
2019-09-29,3417,USA,2
2021-05-07,5972,ROU,2
2021-07-26,332,NLD,3
2019-11-19,332,CAN,1
2019-12-10,3417,RUS,1
2020-08-03,362,ESP,1
2019-10-27,1579,RUS,1
2019-11-13,3448,USA,1
2019-10-04,332,USA,1
2021-01-07,1923,RUS,1
2019-11-26,3576,CAN,1
2021-06-14,409,DEU,5
2021-04-04,5984,USA,2
2019-08-05,332,POL,2
2020-01-10,2902,RUS,2
2020-11-06,4139,USA,1
2021-05-08,3448,GBR,1
2021-04-17,3576,RUS,4
2021-07-13,362,RUS,1
2020-02-20,3448,USA,1
2020-02-17,3446,RUS,1
2021-06-06,1132,USA,1
2020-03-11,332,USA,1
2019-10-28,3417,USA,6
2020-12-31,5984,DEU,2
2021-07-31,1132,USA,7
2021-06-05,3448,CAN,6
2021-02-17,332,ITA,1
2021-03-01,332,NLD,1
2020-11-20,1579,RUS,1
2020-10-12,5972,FRA,2
2020-05-10,3576,USA,1
2021-06-12,409,RUS,1
2021-01-07,1923,ESP,1
2021-05-09,3446,AUS,1
2020-05-13,5972,FRA,1
2021-08-28,362,USA,1
2021-05-14,2902,RUS,1
2020-04-29,3576,DEU,1
2021-08-23,3417,USA,7
2021-02-07,332,ROU,1
2020-12-12,1579,POL,1
2021-05-07,1516,RUS,1
2021-04-08,332,ITA,2
2020-09-09,4139,CZE,1
2019-09-09,1516,SWE,3
2021-02-28,3446,USA,1
2019-12-24,332,DEU,1
2021-06-18,4139,USA,2
2021-08-10,362,ITA,3
2020-10-25,3448,USA,2
2019-08-15,332,GBR,3
2021-08-29,332,USA,1
2021-05-18,1923,USA,1
2019-10-26,5984,USA,1
2021-01-05,362,ROU,2
2019-11-16,332,POL,6
2020-04-09,3446,ROU,1
2020-12-07,332,GBR,2
2020-02-29,2902,AUS,2
2019-10-25,3446,DEU,3
2020-05-17,1132,CAN,1
2020-11-09,1923,FRA,3
2019-12-29,3417,USA,1
2020-08-14,362,SWE,1
2019-10-28,3446,GBR,1
2021-08-03,1516,USA,1
2021-02-13,5972,DEU,1
2020-10-17,3417,GRC,1
2020-10-27,5984,CAN,1
2020-05-27,2902,CZE,1
2020-06-15,332,ESP,1
2020-03-06,362,USA,1
2021-04-24,5984,USA,1
2021-04-07,409,USA,1
2020-06-07,362,USA,1
2021-01-04,362,GRC,1
2020-10-19,1923,GBR,1
2020-06-06,3417,ITA,1
2020-02-02,362,RUS,9
2019-11-05,332,DEU,2
2021-03-07,5972,USA,1
2020-08-14,3446,GBR,1
2020-09-04,1579,USA,2
2021-04-04,4139,USA,1
2020-02-05,409,USA,1
2021-06-26,332,GBR,1
2021-02-03,4139,CAN,3
2020-07-09,1132,GBR,1
2020-09-08,332,RUS,1
2020-10-21,1132,RUS,3
2021-08-11,1923,POL,2
2021-02-06,3576,UKR,2
2021-01-25,4139,USA,5
2021-07-01,3576,ROU,2
2020-08-24,332,FRA,1
2019-12-20,3417,USA,3
2021-05-24,362,FRA,1
2021-08-09,332,AUS,1
2020-10-29,1132,USA,1
2020-10-21,2902,USA,3
2020-12-11,4139,FRA,2
2020-02-21,362,POL,2
2021-03-13,3448,SWE,3
2020-01-08,3576,USA,1
2020-10-20,1132,POL,1
2020-11-22,362,ESP,3
2021-01-29,1132,GBR,5
2019-10-27,1579,DEU,1
2019-11-26,332,USA,1
2019-12-06,3417,USA,3
2019-09-27,332,USA,1
2020-09-06,3576,USA,2
2020-10-29,5972,USA,1
2021-01-30,1923,USA,2
2019-09-06,1516,USA,1
2019-08-08,332,FRA,1
2020-05-09,3417,USA,1
2021-05-29,3417,USA,1
2020-11-07,362,USA,3
2021-08-05,1923,USA,4
2021-05-10,362,DEU,3
2021-05-30,3448,RUS,11
2021-04-11,5972,USA,1
2020-05-25,1132,POL,1
2020-10-25,1516,USA,3
2020-08-06,332,USA,1
2020-05-27,3417,USA,1
2020-11-16,2902,USA,3
2021-08-24,1132,CAN,1
2021-05-21,332,FRA,3
2021-07-13,362,FRA,1
2020-04-25,1516,ITA,2
2020-05-07,1132,GBR,1
2021-01-04,409,RUS,2
2019-11-06,5984,USA,1
2020-06-03,3448,FRA,1
2021-07-11,1516,RUS,2
2021-02-14,2902,ESP,1
2020-09-05,362,GBR,5
2019-12-07,409,USA,1
2020-05-12,1579,DEU,2
2019-10-12,332,ESP,2
2020-08-25,1516,FRA,3
2020-09-14,409,RUS,4
2020-07-24,362,ITA,1
2020-08-19,1516,UKR,1
2021-01-16,1923,AUS,1
2019-10-07,332,GRC,2
2020-05-28,5972,POL,1
2021-06-15,1132,USA,1
2021-02-02,5972,USA,1
2019-09-30,5984,ITA,2
2020-12-03,3417,USA,1
2021-01-09,409,USA,4
2021-08-17,1579,RUS,1
2020-11-25,1132,UKR,2
2019-12-27,332,PRT,3
2020-01-26,5972,USA,1
2021-07-20,3448,RUS,2
2020-12-31,362,USA,2
2020-12-13,1923,DEU,2
2021-05-14,2902,GBR,1
2021-03-20,3446,USA,1
2020-03-03,362,POL,1
2019-11-15,332,DEU,4
2021-03-30,362,RUS,1
2021-05-12,5984,RUS,1
2021-07-04,3448,RUS,2
2019-08-16,1579,RUS,1
2020-03-17,5972,GBR,1
2021-03-14,3448,RUS,2
2021-04-23,1923,USA,1
2021-05-07,332,RUS,1
2020-05-18,409,USA,1
2020-04-19,3448,RUS,4
2021-08-31,362,USA,7
2020-04-21,1579,USA,1
2021-02-16,409,USA,1
2020-02-21,5984,FRA,1
2021-04-21,409,ITA,1
2021-05-10,4139,RUS,4
2019-12-15,332,ITA,1
2020-03-22,2902,USA,1
2021-03-07,5972,USA,1
2020-12-01,1923,GBR,1
2019-09-23,332,USA,4
2021-04-04,4139,USA,1
2021-07-07,332,UKR,1
2021-07-26,332,USA,3
2020-03-25,5984,ITA,1
2020-09-11,362,USA,1
2020-05-13,3446,UKR,2
2020-08-07,4139,UKR,1
2021-02-13,5984,UKR,1
2021-06-22,1579,USA,2
2021-08-28,1923,ITA,2
2021-06-19,362,FRA,1
2019-10-26,5972,USA,1
2020-11-19,3448,CZE,1
2019-11-05,3576,POL,1
2021-04-03,1132,GBR,1
2021-05-17,5972,ITA,1
2020-11-22,1132,USA,3
2020-11-30,362,AUS,3
2019-09-24,3446,DEU,3
2021-07-16,5984,ROU,1
2020-12-03,4139,USA,4
2020-05-06,5972,DEU,1
2019-08-06,332,USA,1
2019-10-15,3576,FRA,2
2020-01-20,1579,FRA,1
2021-06-11,1516,SWE,1
2020-09-24,5972,USA,1
2020-08-23,3446,USA,2
2021-08-05,1579,USA,2
2021-07-14,2902,DEU,2
2020-04-19,3446,USA,1
2021-04-21,5984,POL,2
2021-06-10,362,USA,4
2021-07-07,362,USA,3
2021-02-04,332,RUS,1
2019-07-31,5984,USA,2
2019-07-23,5972,CAN,1
2020-02-03,332,USA,1
2021-03-10,5972,USA,1
2019-09-17,1579,USA,1
2020-03-31,362,ROU,2
2019-12-28,3448,USA,1
2021-02-13,1923,USA,3
2019-12-30,5972,PRT,4
2020-08-29,332,USA,1
2020-12-08,332,ITA,1
2021-08-13,1923,USA,2
2019-12-14,332,NLD,1
2019-08-18,332,FRA,3
2021-08-02,332,CAN,1
2020-09-22,332,DEU,1
2020-03-10,2902,DEU,1
2020-03-07,2902,GBR,1
2019-09-05,332,USA,7
2020-06-19,1132,USA,1
2020-11-05,332,UKR,2
2020-11-02,5984,DEU,1
2021-08-11,1923,GBR,2
2020-03-24,3417,USA,1
2021-04-14,409,USA,1
2021-07-26,332,ITA,3
2021-08-11,1579,ITA,1
2019-10-26,3446,RUS,2
2020-11-18,5984,FRA,1
2020-04-03,3576,USA,2
2021-04-18,4139,USA,1
2020-12-25,332,FRA,1
